,Municipio,Año,Sexo,Tipo,Defunciones
231,        San Bartolomé de Tirajana,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,59"
232,        Aldea de San Nicolás (La),2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
233,        Santa Brígida,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
234,        Santa Lucía,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
235,        Santa María de Guía,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
236,        Tejeda,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
237,        Telde,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,97"
238,        Teror,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"15,58"
239,        Valsequillo,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
240,        Valleseco,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
241,        Vega de San Mateo,2019,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
243,        Agaete,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
244,        Agüimes,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"6,30"
245,        Artenara,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
246,        Arucas,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
247,        Firgas,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"26,59"
248,        Gáldar,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
249,        Ingenio,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
250,        Mogán,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
251,        Moya,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
252,        Palmas de Gran Canaria (Las),2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"4,37"
253,        San Bartolomé de Tirajana,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"3,58"
254,        Aldea de San Nicolás (La),2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
255,        Santa Brígida,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
256,        Santa Lucía,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"2,76"
257,        Santa María de Guía,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
258,        Tejeda,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
259,        Telde,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
260,        Teror,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
261,        Valsequillo,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
262,        Valleseco,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
263,        Vega de San Mateo,2018,Hombres,III. ENFS. DE SANGRE Y DE ÓRGS. HEMATOPOYÉTICOS; Y CIERTOS TRASTS. QUE AFECTAN MECAN. INMUNIDAD,"0,00"
265,        Agaete,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"70,20"
266,        Agüimes,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"12,36"
267,        Artenara,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
268,        Arucas,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"20,94"
269,        Firgas,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"131,10"
270,        Gáldar,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,44"
271,        Ingenio,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,24"
272,        Mogán,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"37,97"
273,        Moya,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,06"
274,        Palmas de Gran Canaria (Las),2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,19"
275,        San Bartolomé de Tirajana,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"7,21"
276,        Aldea de San Nicolás (La),2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,77"
277,        Santa Brígida,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,87"
278,        Santa Lucía,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"27,14"
279,        Santa María de Guía,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"43,45"
280,        Tejeda,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
281,        Telde,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,82"
282,        Teror,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"46,35"
283,        Valsequillo,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,12"
284,        Valleseco,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"50,94"
285,        Vega de San Mateo,2021,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"50,70"
287,        Agaete,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,36"
288,        Agüimes,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,75"
289,        Artenara,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,....
290,        Arucas,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"36,62"
291,        Firgas,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"52,99"
292,        Gáldar,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"73,73"
293,        Ingenio,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
294,        Mogán,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,87"
295,        Moya,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,25"
296,        Palmas de Gran Canaria (Las),2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"20,19"
297,        San Bartolomé de Tirajana,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"10,79"
298,        Aldea de San Nicolás (La),2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,95"
299,        Santa Brígida,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,91"
300,        Santa Lucía,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,96"
301,        Santa María de Guía,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
302,        Tejeda,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
303,        Telde,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"23,79"
304,        Teror,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,08"
305,        Valsequillo,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
306,        Valleseco,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
307,        Vega de San Mateo,2020,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
309,        Agaete,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"35,77"
310,        Agüimes,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"24,92"
311,        Artenara,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
312,        Arucas,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"42,02"
313,        Firgas,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
314,        Gáldar,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,49"
315,        Ingenio,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"6,32"
316,        Mogán,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,09"
317,        Moya,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"76,41"
318,        Palmas de Gran Canaria (Las),2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"22,32"
319,        San Bartolomé de Tirajana,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,11"
320,        Aldea de San Nicolás (La),2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"26,02"
321,        Santa Brígida,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
322,        Santa Lucía,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,25"
323,        Santa María de Guía,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,47"
324,        Tejeda,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"97,66"
325,        Telde,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,78"
326,        Teror,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"31,16"
327,        Valsequillo,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,29"
328,        Valleseco,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
329,        Vega de San Mateo,2019,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
331,        Agaete,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"71,74"
332,        Agüimes,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"18,89"
333,        Artenara,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"169,78"
334,        Arucas,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"21,20"
335,        Firgas,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"53,18"
336,        Gáldar,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"49,55"
337,        Ingenio,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"19,17"
338,        Mogán,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"29,24"
339,        Moya,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"127,45"
340,        Palmas de Gran Canaria (Las),2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,11"
341,        San Bartolomé de Tirajana,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"14,33"
342,        Aldea de San Nicolás (La),2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,88"
343,        Santa Brígida,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"44,00"
344,        Santa Lucía,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"16,54"
345,        Santa María de Guía,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"28,91"
346,        Tejeda,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
347,        Telde,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"29,74"
348,        Teror,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"15,60"
349,        Valsequillo,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"42,74"
350,        Valleseco,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"0,00"
351,        Vega de San Mateo,2018,Hombres,IV. ENFERMEDADES ENDOCRINAS; NUTRICIONALES Y METABÓLICAS,"25,50"
353,        Agaete,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"70,20"
354,        Agüimes,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"6,18"
355,        Artenara,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
356,        Arucas,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,70"
357,        Firgas,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
358,        Gáldar,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"16,30"
359,        Ingenio,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"18,72"
360,        Mogán,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
361,        Moya,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"50,11"
362,        Palmas de Gran Canaria (Las),2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"21,93"
363,        San Bartolomé de Tirajana,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"25,24"
364,        Aldea de San Nicolás (La),2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
365,        Santa Brígida,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"10,94"
366,        Santa Lucía,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"8,14"
367,        Santa María de Guía,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"43,45"
368,        Tejeda,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
369,        Telde,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"13,89"
370,        Teror,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
371,        Valsequillo,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
372,        Valleseco,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
373,        Vega de San Mateo,2021,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
375,        Agaete,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
376,        Agüimes,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"6,19"
377,        Artenara,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,....
378,        Arucas,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,69"
379,        Firgas,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
380,        Gáldar,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"16,39"
381,        Ingenio,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
382,        Mogán,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"18,87"
383,        Moya,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"75,76"
384,        Palmas de Gran Canaria (Las),2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"22,38"
385,        San Bartolomé de Tirajana,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"7,19"
386,        Aldea de San Nicolás (La),2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"51,91"
387,        Santa Brígida,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"32,87"
388,        Santa Lucía,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"10,83"
389,        Santa María de Guía,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"14,47"
390,        Tejeda,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
391,        Telde,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,86"
392,        Teror,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"31,08"
393,        Valsequillo,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"21,27"
394,        Valleseco,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
395,        Vega de San Mateo,2020,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
397,        Agaete,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
398,        Agüimes,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"18,69"
399,        Artenara,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
400,        Arucas,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,76"
401,        Firgas,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"53,25"
402,        Gáldar,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"8,24"
403,        Ingenio,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"12,63"
404,        Mogán,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
405,        Moya,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"25,47"
406,        Palmas de Gran Canaria (Las),2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"22,87"
407,        San Bartolomé de Tirajana,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"3,59"
408,        Aldea de San Nicolás (La),2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"26,02"
409,        Santa Brígida,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
410,        Santa Lucía,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"21,67"
411,        Santa María de Guía,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"43,41"
412,        Tejeda,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
413,        Telde,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,86"
414,        Teror,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
415,        Valsequillo,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
416,        Valleseco,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"50,99"
417,        Vega de San Mateo,2019,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"25,62"
419,        Agaete,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
420,        Agüimes,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
421,        Artenara,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
422,        Arucas,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"31,80"
423,        Firgas,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"26,59"
424,        Gáldar,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"16,52"
425,        Ingenio,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"6,39"
426,        Mogán,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"19,50"
427,        Moya,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"101,96"
428,        Palmas de Gran Canaria (Las),2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"30,02"
429,        San Bartolomé de Tirajana,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"14,33"
430,        Aldea de San Nicolás (La),2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
431,        Santa Brígida,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"22,00"
432,        Santa Lucía,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"11,03"
433,        Santa María de Guía,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"43,37"
434,        Tejeda,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
435,        Telde,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"19,83"
436,        Teror,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"15,60"
437,        Valsequillo,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
438,        Valleseco,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"101,57"
439,        Vega de San Mateo,2018,Hombres,V. TRASTORNOS MENTALES Y DEL COMPORTAMIENTO,"0,00"
441,        Agaete,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"35,10"
442,        Agüimes,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"18,54"
443,        Artenara,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"168,35"
444,        Arucas,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"10,47"
445,        Firgas,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"78,66"
446,        Gáldar,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"32,59"
447,        Ingenio,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"43,68"
448,        Mogán,2021,Hombres,VI. ENFERMEDADES DEL SISTEMA NERVIOSO,"0,00"
